variable,strategy,window,metric,t0,t1,drift_flag,episode_id,stat_value,threshold,state
var_8,decay,4H,psi,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.04215595261969439,0.2,NORMAL
var_8,decay,4H,ks,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.07289859994482846,0.15,NORMAL
var_8,decay,4H,wasserstein,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.0498022584711046,0.25976781634269036,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.5188701259425321,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.12547623070192832,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.14759669519852675,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.1479329020635825,0.2486050928939335,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.4128473515228185,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 00:00:00,2025-01-08 04:00:00,True,3.0,7.06672243603016,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 00:00:00,2025-01-08 04:00:00,True,4.0,0.6993146951551334,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 00:00:00,2025-01-08 04:00:00,True,1.0,1.163529106803411,0.3826175748897982,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 00:00:00,2025-01-08 04:00:00,False,,0.11454558094164437,0.55,NORMAL
var_1,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.05438617252109172,0.2,NORMAL
var_1,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.09381713310379329,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.06976589776870594,0.24957949648504427,NORMAL
var_1,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.5372582775495649,0.55,NORMAL
var_2,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,True,2.0,0.21214995293049405,0.2,DRIFT
var_2,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,True,3.0,0.21165807189830996,0.15,DRIFT
var_2,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.19389518239717551,0.2492148748308385,NORMAL
var_2,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.3841290201964073,0.55,NORMAL
var_3,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.0579497775324484,0.2,NORMAL
var_3,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.08683139539915904,0.15,NORMAL
var_3,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.061672037192283646,0.2501206636142058,NORMAL
var_3,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.4722227992459454,0.55,NORMAL
var_4,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,True,5.0,0.23082904927237388,0.2,DRIFT
var_4,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,True,4.0,0.1840111342497624,0.15,DRIFT
var_4,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.17646711790699854,0.2577320740404069,NORMAL
var_4,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.3999557711316185,0.55,NORMAL
var_5,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.037067294548505596,0.2,NORMAL
var_5,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.07711965337030902,0.15,NORMAL
var_5,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.05836225754139096,0.2519548031913117,NORMAL
var_5,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.4684559883810503,0.55,NORMAL
var_6,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,True,2.0,0.2740565233491491,0.2,DRIFT
var_6,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,True,6.0,0.16742617414229752,0.15,DRIFT
var_6,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.16694964748696245,0.24666269493459883,NORMAL
var_6,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,True,5.0,0.5985195879358188,0.55,DRIFT
var_7,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,True,3.0,0.2331513857947955,0.2,DRIFT
var_7,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.12053881321222759,0.15,NORMAL
var_7,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.14229541790277142,0.3334447083486544,NORMAL
var_7,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.48287537845543443,0.55,NORMAL
var_8,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.09299804962003147,0.2,NORMAL
var_8,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.07595637354438553,0.15,NORMAL
var_8,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.06907406143331898,0.25922013802879523,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.5188851209239765,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.019776930284907103,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.03733401191323179,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.025117614624806675,0.24842915146490946,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.4949253648665258,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 04:00:00,2025-01-08 08:00:00,True,3.0,6.0570631273596645,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 04:00:00,2025-01-08 08:00:00,True,4.0,0.6643660730823626,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 04:00:00,2025-01-08 08:00:00,True,1.0,1.0973672895327806,0.3903926204789126,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 04:00:00,2025-01-08 08:00:00,False,,0.12957803409171562,0.55,NORMAL
var_1,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.023767090717103846,0.2,NORMAL
var_1,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.052614361797795606,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.04300122681562814,0.24925512723438542,NORMAL
var_1,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.48291857190314874,0.55,NORMAL
var_2,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.05110620492906829,0.2,NORMAL
var_2,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.07061728604044426,0.15,NORMAL
var_2,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.060378413646502684,0.24940818936531045,NORMAL
var_2,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.4701995975463446,0.55,NORMAL
var_3,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,True,4.0,0.20481905993294722,0.2,DRIFT
var_3,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,True,10.0,0.21636263994363109,0.15,DRIFT
var_3,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.1931967036141337,0.250055318259148,NORMAL
var_3,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.3807118478378167,0.55,NORMAL
var_4,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.05626967581605624,0.2,NORMAL
var_4,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.07672603316539744,0.15,NORMAL
var_4,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.06293999420128144,0.256962972781382,NORMAL
var_4,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.47373154098277404,0.55,NORMAL
var_5,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.07284644237215619,0.2,NORMAL
var_5,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.0725347597656374,0.15,NORMAL
var_5,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.053868918065219415,0.25205337034945857,NORMAL
var_5,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.494666748483393,0.55,NORMAL
var_6,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.07149661892876986,0.2,NORMAL
var_6,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.08160329749619658,0.15,NORMAL
var_6,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.07010249245579328,0.24567632281169036,NORMAL
var_6,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.5138448712550333,0.55,NORMAL
var_7,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,True,3.0,0.2970394967310009,0.2,DRIFT
var_7,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,True,6.0,0.17105930795745247,0.15,DRIFT
var_7,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.22846892543549938,0.3312176335415936,NORMAL
var_7,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.4058709143653949,0.55,NORMAL
var_8,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.10373945018276529,0.2,NORMAL
var_8,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.1290306199098182,0.15,NORMAL
var_8,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.1208785505513178,0.25986264293865,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.4371873948637434,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.03512393498084569,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.06373325490212674,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.03824913423490302,0.24835389942482713,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.515657393869247,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 08:00:00,2025-01-08 12:00:00,True,3.0,6.9433209616818266,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 08:00:00,2025-01-08 12:00:00,True,4.0,0.6585195545502442,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 08:00:00,2025-01-08 12:00:00,True,1.0,1.0658550521266659,0.39665239121782075,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 08:00:00,2025-01-08 12:00:00,False,,0.13866453943178284,0.55,NORMAL
var_1,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.04966063564033152,0.2,NORMAL
var_1,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.10710122849899023,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.0892202321379885,0.24914342813598492,NORMAL
var_1,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.44968636402972845,0.55,NORMAL
var_2,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.1410577321817791,0.2,NORMAL
var_2,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,True,4.0,0.16316937750226596,0.15,DRIFT
var_2,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.16118856538081403,0.2488027668522366,NORMAL
var_2,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,True,5.0,0.5861992719852624,0.55,DRIFT
var_3,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.0991495252564453,0.2,NORMAL
var_3,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.13384796491682815,0.15,NORMAL
var_3,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.1429613921288993,0.25026073743650257,NORMAL
var_3,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.4169335681376164,0.55,NORMAL
var_4,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.046328754812429505,0.2,NORMAL
var_4,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.0555087428433485,0.15,NORMAL
var_4,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.048722743485864736,0.25608793938105195,NORMAL
var_4,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.49218963827414713,0.55,NORMAL
var_5,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.05958740241991484,0.2,NORMAL
var_5,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.0899923438786846,0.15,NORMAL
var_5,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.0975872441399473,0.25229356623058724,NORMAL
var_5,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,True,8.0,0.5543988329901398,0.55,DRIFT
var_6,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.029462527661356618,0.2,NORMAL
var_6,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.048868330862036236,0.15,NORMAL
var_6,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.042906394535343687,0.24504794352002962,NORMAL
var_6,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.4989203171265653,0.55,NORMAL
var_7,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,True,3.0,1.320010774109954,0.2,DRIFT
var_7,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,True,6.0,0.2003473204196498,0.15,DRIFT
var_7,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,True,7.0,0.33479261074913724,0.32871905839086357,DRIFT
var_7,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.35952922100104306,0.55,NORMAL
var_8,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,True,6.0,0.27585650082398033,0.2,DRIFT
var_8,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,True,6.0,0.21875058228342886,0.15,DRIFT
var_8,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.236957955530577,0.2594063724599402,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.3689616949633984,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.08077492327905265,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.07389005909167506,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.047020488475136415,0.24829207628120664,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.5180796675529107,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 12:00:00,2025-01-08 16:00:00,True,3.0,6.807128524380582,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 12:00:00,2025-01-08 16:00:00,True,4.0,0.6592185456185164,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 12:00:00,2025-01-08 16:00:00,True,1.0,1.0798853032850846,0.40198275301611003,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 12:00:00,2025-01-08 16:00:00,False,,0.14191774038005664,0.55,NORMAL
var_1,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.05260777906385732,0.2,NORMAL
var_1,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.07839312039112861,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.056197902345507283,0.24902784593095706,NORMAL
var_1,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.4681545301661818,0.55,NORMAL
var_2,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.12183883384243013,0.2,NORMAL
var_2,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.13337429882733565,0.15,NORMAL
var_2,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.11841647471356735,0.25021875706230545,NORMAL
var_2,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.4338643039628846,0.55,NORMAL
var_3,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.050736867992684294,0.2,NORMAL
var_3,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.09872251701074575,0.15,NORMAL
var_3,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.0779487476254264,0.25032683251949805,NORMAL
var_3,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.5458748004249494,0.55,NORMAL
var_4,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.04970135253350899,0.2,NORMAL
var_4,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.08649002053814225,0.15,NORMAL
var_4,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.04274480182976219,0.2565983294106619,NORMAL
var_4,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.4767524199298209,0.55,NORMAL
var_5,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.05907890468853609,0.2,NORMAL
var_5,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.08516377618086213,0.15,NORMAL
var_5,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.06588840480897303,0.25217750416184803,NORMAL
var_5,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.47386686565736447,0.55,NORMAL
var_6,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.041886666260461974,0.2,NORMAL
var_6,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.0502379903344673,0.15,NORMAL
var_6,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.047471728482114964,0.24527260575205492,NORMAL
var_6,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.4908656541217948,0.55,NORMAL
var_7,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,True,3.0,0.25140864287165493,0.2,DRIFT
var_7,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.12521457231254132,0.15,NORMAL
var_7,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.18940751312601786,0.3272380397052491,NORMAL
var_7,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.44236977816617534,0.55,NORMAL
var_8,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.07585653408297298,0.2,NORMAL
var_8,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.1038373940109042,0.15,NORMAL
var_8,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.08657171767892238,0.2598600659913511,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.5399991163775371,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.03254852787606348,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.05866077693113053,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.03849571110467123,0.24794039470173446,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.4829961448930067,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 16:00:00,2025-01-08 20:00:00,True,3.0,5.6584412078278215,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 16:00:00,2025-01-08 20:00:00,True,4.0,0.6161985832046069,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 16:00:00,2025-01-08 20:00:00,True,1.0,0.9320918844436534,0.40740321274497143,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 16:00:00,2025-01-08 20:00:00,False,,0.1748684800923507,0.55,NORMAL
var_1,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.06885193679448058,0.2,NORMAL
var_1,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.06984071026927285,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.04918804815740323,0.2489544537351465,NORMAL
var_1,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.47653886647198096,0.55,NORMAL
var_2,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.07291728836603487,0.2,NORMAL
var_2,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.08262787562347851,0.15,NORMAL
var_2,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.05957106646143052,0.2509601439470491,NORMAL
var_2,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.5239875471032962,0.55,NORMAL
var_3,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.1033501039262952,0.2,NORMAL
var_3,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.13378924083698962,0.15,NORMAL
var_3,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.11815660828132701,0.2500074868627705,NORMAL
var_3,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.430358580541277,0.55,NORMAL
var_4,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.0392001511067039,0.2,NORMAL
var_4,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.06908721632818987,0.15,NORMAL
var_4,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.048497615122460744,0.25688654639144876,NORMAL
var_4,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.5247473929427233,0.55,NORMAL
var_5,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.09057083702239573,0.2,NORMAL
var_5,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.11141269395124598,0.15,NORMAL
var_5,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.1150408016300425,0.2514406491144317,NORMAL
var_5,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.44175388617080574,0.55,NORMAL
var_6,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.06257200954139462,0.2,NORMAL
var_6,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.05093666680958442,0.15,NORMAL
var_6,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.04713068896881698,0.2458117460358524,NORMAL
var_6,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.5166058472400208,0.55,NORMAL
var_7,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,True,3.0,0.21624061493149943,0.2,DRIFT
var_7,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,True,7.0,0.18278699067700122,0.15,DRIFT
var_7,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.21069535107147747,0.3245580678055529,NORMAL
var_7,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.41056487431975136,0.55,NORMAL
var_8,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.051206401504355584,0.2,NORMAL
var_8,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.07682978341614621,0.15,NORMAL
var_8,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.04729742068206133,0.2595506704938146,NORMAL
var_8,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.4827490380843945,0.55,NORMAL
var_9,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.02438069457534246,0.2,NORMAL
var_9,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.05436113400441139,0.15,NORMAL
var_9,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.04193676209925026,0.2476593118141474,NORMAL
var_9,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.4881235380708967,0.55,NORMAL
var_10,decay,4H,psi,2025-01-08 20:00:00,2025-01-09 00:00:00,True,3.0,5.638289697625403,0.2,DRIFT
var_10,decay,4H,ks,2025-01-08 20:00:00,2025-01-09 00:00:00,True,4.0,0.5878491360624264,0.15,DRIFT
var_10,decay,4H,wasserstein,2025-01-08 20:00:00,2025-01-09 00:00:00,True,1.0,1.0039361616072338,0.4100684372632697,DRIFT
var_10,decay,4H,mannwhitney,2025-01-08 20:00:00,2025-01-09 00:00:00,False,,0.16235491867188157,0.55,NORMAL
var_1,decay,4H,psi,2025-01-09 00:00:00,2025-01-09 04:00:00,False,,0.033924398184224325,0.2,NORMAL
var_1,decay,4H,ks,2025-01-09 00:00:00,2025-01-09 04:00:00,False,,0.05246387769993488,0.15,NORMAL
var_1,decay,4H,wasserstein,2025-01-09 00:00:00,2025-01-09 04:00:00,False,,0.058054580220199686,0.2487754651478521,NORMAL
var_1,decay,4H,mannwhitney,2025-01-09 00:00:00,2025-01-09 04:00:00,False,,0.48957249119793633,0.55,NORMAL
